0.0019882,0.014475,0.0070202
0.0029171,0.01576,0.0071756
0.0021675,0.016434,-0.04622
0.0023765,0.017291,-0.099834
0.0012272,0.016824,-0.15071
0.00072182,0.01723,-0.20356
0.0012206,0.017216,-0.24799
0.0018368,0.016877,-0.26683
0.0020963,0.018725,-0.26728
0.0020404,0.019968,-0.2658
0.0013012,0.020953,-0.2646
0.0028646,0.022522,-0.26151
0.0025501,0.024737,-0.25926
0.003701,0.025381,-0.21455
0.0030791,0.026822,-0.17048
0.0039337,0.026882,-0.12732
0.0043087,0.026133,-0.08245
0.0050068,0.025034,-0.04381
0.0043574,0.024246,-0.0042287
0.0052528,0.021093,0.035288
0.0063648,0.018351,0.075053
0.0063279,0.015965,0.070706
0.005395,0.01244,0.058713
0.0046869,0.0098991,0.048351
0.0050184,0.0087219,0.039935
0.0059217,0.0070686,0.032687
0.0058396,0.0053623,0.027649
0.005519,0.0043638,0.022317
0.0064452,0.0039952,0.019614
0.0069552,0.0051,0.017134
0.00748,0.0057345,0.014254
0.0085738,0.0065803,0.013225
0.0091553,0.0057488,0.011518
0.0080357,0.0060081,0.010564
0.007808,0.0052629,0.011061
0.0064485,0.0041683,0.0097002
0.0064677,0.0040969,0.0090741
0.0059125,0.0032955,0.008792
0.0049885,0.0036024,0.0096299
0.0047821,0.0023749,0.0098698
0.006184,0.0013667,0.0096482
0.0066998,-0.00022318,0.010251
0.0061027,-0.00074912,0.0099634
0.0063418,-0.0026143,0.0092216
0.0080482,-0.0036471,0.0089567
0.0081503,-0.0055026,0.0090008
0.0086267,-0.0076571,0.0088053
0.0092245,-0.0092939,0.0083637
0.0072965,-0.0091895,0.010476
0.0077151,-0.008655,0.0097711
0.010041,-0.011233,0.0093037
0.0099666,-0.01329,0.0090998
0.010215,-0.014601,0.0087747
0.0096782,-0.016297,0.010186
0.0087975,-0.016265,0.01151
0.010285,-0.016386,0.011451
0.010062,-0.017179,0.011485
0.0090067,-0.018036,0.011136
0.0096661,-0.017991,0.010698
0.0091774,-0.017334,0.011416
0.0071603,-0.017248,0.012086
0.0063043,-0.017759,0.012762
0.0077393,-0.01809,0.013774
0.0081628,-0.019181,0.01314
0.0077467,-0.018821,0.013577
0.0092985,-0.02045,0.014697
0.0093457,-0.021371,0.016219
0.0093693,-0.022771,0.015812
0.010551,-0.024159,0.015188
0.010998,-0.023846,0.014504
0.010994,-0.024383,0.014742
0.012167,-0.025652,0.016094
0.01278,-0.028273,0.014497
0.013733,-0.029775,0.014207
0.014835,-0.032562,0.013719
0.016163,-0.034162,0.012733
0.014348,-0.035058,0.011419
0.015019,-0.035936,0.012346
0.015679,-0.036987,0.011756
0.015846,-0.037394,0.011735
0.015192,-0.038563,0.012162
0.01634,-0.038937,0.012274
0.017824,-0.039706,0.012125
0.017587,-0.038757,0.011645
0.017434,-0.038332,0.011011
0.017549,-0.037945,0.01119
0.017627,-0.037975,0.012767
0.017023,-0.038447,0.012239
0.014854,-0.036724,0.012652
0.015459,-0.03727,0.01255
0.014206,-0.036402,0.013298
0.012626,-0.033483,0.013147
0.010696,-0.030823,0.012643
0.010173,-0.028892,0.01375
0.0088572,-0.025609,0.011624
0.0071351,-0.02298,0.01047
0.0073004,-0.02185,0.0097736
0.0062157,-0.021706,0.010088
0.0055887,-0.019143,0.010014
0.0051564,-0.020261,0.0098942
0.0040808,-0.022269,0.009008
0.0044848,-0.022806,0.0099246
0.0034113,-0.022892,0.010573
0.0030486,-0.02127,0.0091946
0.0030906,-0.021213,0.0087924
0.0034109,-0.02259,0.0073411
0.0051228,-0.024425,0.0066282
0.0055104,-0.024913,0.0060779
0.0054838,-0.024983,0.0052166
0.004716,-0.026058,0.005439
0.0050525,-0.02715,0.006017
0.005433,-0.028235,0.0049665
0.0060691,-0.029756,0.0052055
0.0062678,-0.030946,0.0048387
0.0064202,-0.03184,0.0056157
0.0058959,-0.031319,0.0050974
0.0038792,-0.030793,0.004757
0.0033618,-0.029023,0.005261
0.0019509,-0.026675,0.0052551
0.0010432,-0.02592,0.0064852
-0.00098025,-0.024376,0.0069253
-0.00083924,-0.024033,0.0073888
-0.00063214,-0.023415,0.0076072
-0.0023547,-0.022905,0.0066318
-0.0035842,-0.021418,0.0072616
-0.004247,-0.020089,0.0073263
-0.0057249,-0.020116,0.0069885
-0.0037619,-0.018086,0.0077416
-0.0031812,-0.018654,0.008799
-0.0044155,-0.018026,0.0082769
-0.0045192,-0.018462,0.0070117
-0.0058162,-0.017997,0.0073661
-0.0054413,-0.018668,0.0070272
-0.0031381,-0.017035,0.0082681
-0.002553,-0.016095,0.0079229
-0.0034639,-0.032121,0.00898
-0.0046006,-0.062125,0.01794
-0.0041278,-0.089597,0.030863
-0.0028892,-0.12524,0.047956
-0.0026938,-0.16209,0.061441
-0.0031687,-0.20083,0.070219
-0.0032737,-0.23562,0.074907
-0.0021819,-0.27019,0.075423
-0.00091343,-0.30328,0.073129
-0.00031911,-0.33539,0.067664
-0.00049066,-0.35899,0.064048
-0.0016343,-0.3952,0.022653
1.3279e-05,-0.43501,-0.020683
-0.00032404,-0.46906,-0.061172
7.7553e-05,-0.48128,-0.038258
-0.00071955,-0.48803,0.0061685
7.6584e-05,-0.49634,0.048129
-0.0010611,-0.5058,0.087434
-0.0014313,-0.52012,0.082647
-0.0014419,-0.54024,0.032725
-0.0023208,-0.5601,-0.018109
-0.00079273,-0.57938,-0.065832
-0.00064831,-0.58271,-0.021695
0.00051412,-0.58647,0.020178
-0.00095165,-0.58824,0.060097
-0.0013788,-0.59428,0.05644
-0.0012412,-0.60095,0.046828
-0.0024806,-0.60768,0.037304
-0.00301,-0.61515,0.031308
-0.0013473,-0.62195,0.025695
-0.00039201,-0.62873,0.021258
-0.00048575,-0.63504,0.017945
-0.0013873,-0.64109,0.015573
-0.00057591,-0.64529,0.014044
-0.00051278,-0.64916,0.0136
-0.0010721,-0.65263,0.011867
-2.0912e-05,-0.65583,0.010759
-0.00048696,-0.65855,0.010829
-0.00016062,-0.66103,0.010728
-0.0010421,-0.66298,0.0095198
-0.00023632,-0.66501,0.010686
-0.0014623,-0.66536,0.010743
-0.0017241,-0.66559,0.011961
-0.0011755,-0.66459,0.011373
-0.00015329,-0.66406,0.011291
0.00056928,-0.66431,0.011126
0.0022298,-0.66437,0.012339
0.0036667,-0.66556,0.012607
0.0025501,-0.66682,0.013882
0.0027627,-0.66741,0.014276
0.0016742,-0.66548,0.015519
0.0026603,-0.665,0.016461
0.0026058,-0.66311,0.016734
0.0025366,-0.662,0.017598
0.0022943,-0.66278,0.017632
0.0010413,-0.66201,0.016794
