-7.8564e-05,5.9826e-05,-5.9251e-06
0.001868,0.00010057,-4.1939e-06
0.00084553,0.0001218,-0.00096453
-3.8384e-05,0.00012016,-3.5974e-05
3.9092e-05,0.00013354,-1.6778e-05
0.0011242,-0.00099599,-0.0010867
0.0001345,-0.0010567,-0.0010934
0.0001448,-0.0001544,-0.00011909
0.000153,-0.00023341,-0.00012037
0.00020332,-0.00031751,-0.00011717
0.00025838,-0.00040868,-0.0001138
0.00029205,-0.00051579,-0.00011009
0.000385,-0.00062,-0.00010468
0.00048864,-0.00072793,-9.0797e-05
0.0005576,-0.00086256,-7.58e-05
0.00059373,-0.0010055,-7.3104e-05
0.00078004,-0.0011246,0.0012986
0.0012251,-0.0012137,-0.0012797
0.0017255,-0.0012975,-0.0002377
0.0021996,-0.0013939,-0.00021572
0.0075282,-0.0025452,0.00098196
0.042185,-0.0017964,-0.00087922
0.071191,-0.0081583,-2.2623e-05
0.095555,-0.013075,-0.0010146
0.11592,-0.019441,-0.0021099
0.13715,-0.011748,-0.0051622
0.15304,-0.020115,-0.0062794
0.15426,-0.017502,-0.0054461
0.18212,-0.010301,0.0018678
0.20536,-0.02101,-0.0014201
0.21062,-0.021231,-0.0024605
0.2299,-0.020486,-0.00054733
0.23682,-0.022847,0.0054715
0.23965,-0.033692,0.018911
0.24121,-0.031041,0.0099152
0.23697,-0.040988,0.029298
0.26907,-0.046052,0.060302
0.24829,-0.040241,0.039791
0.28733,-0.049936,0.021328
0.28561,-0.052602,0.045604
0.25107,-0.043676,0.057205
0.25563,-0.05682,0.04886
0.25126,-0.047511,0.046795
0.23033,-0.037442,0.05072
0.23942,-0.04542,0.0073247
0.20725,-0.034894,0.00067823
0.21959,-0.030565,-0.0014574
0.17886,-0.02008,0.01206
0.17943,-0.015533,0.023054
0.17277,-0.016906,0.02513
0.16659,-0.013271,0.02511
0.22005,0.00283,0.017437
0.24724,0.04315,-0.0023867
0.24682,0.068387,0.0013129
0.24232,0.071342,-0.0055947
0.25174,0.13371,0.011227
0.22702,0.17777,0.018336
0.23929,0.26956,0.0094944
0.19267,0.26987,0.0060367
0.17699,0.34586,0.014296
0.15128,0.41682,0.029781
0.13179,0.49372,0.025247
0.080124,0.41367,0.011319
0.019338,0.45946,0.016796
-0.054017,0.45737,0.0058638
-0.069478,0.41731,-0.0020703
-0.054257,0.43316,0.0013209
-0.067169,0.45026,0.011611
-0.13489,0.3956,0.010118
-0.14426,0.40022,0.042021
-0.14336,0.3735,0.067318
-0.16215,0.36853,0.049715
-0.18297,0.3908,0.058217
-0.18437,0.33378,0.044689
-0.16368,0.30704,0.033818
-0.1842,0.30845,0.032968
-0.1904,0.27645,0.049532
-0.21338,0.24424,0.022022
-0.20573,0.25109,0.051307
-0.18908,0.21796,0.045279
-0.2113,0.22514,0.050221
-0.20318,0.21606,0.06459
-0.2002,0.19371,0.031763
-0.18673,0.21294,0.044272
-0.20113,0.21689,0.05651
-0.20742,0.2054,0.060353
-0.20448,0.22778,0.063319
-0.25947,0.21082,0.049078
-0.24071,0.23309,0.052401
-0.2549,0.23119,0.038468
-0.31585,0.26946,0.04545
-0.32704,0.26285,0.049458
-0.34423,0.22971,0.051034
-0.35403,0.2462,0.062575
-0.3861,0.24502,0.045984
-0.45258,0.27725,0.053048
-0.46617,0.22876,0.035893
-0.43379,0.17428,0.048455
-0.46507,0.1797,0.051797
-0.53324,0.18129,0.037382
-0.54711,0.16231,0.057001
-0.53864,0.12192,0.085498
-0.59457,0.12086,0.091747
-0.57656,0.091932,0.073512
-0.67155,0.095714,0.064191
-0.61561,0.058775,0.05002
-0.68898,0.036417,0.058813
-0.64417,0.026144,0.058809
-0.75887,-0.017531,0.036408
-0.76324,-0.045718,0.024883
-0.78404,0.01177,0.081435
-0.7254,-0.017703,0.053009
-0.86837,0.0070019,0.044533
-0.90823,-0.0074428,0.048839
-0.83118,-0.013858,0.05104
-0.87194,-0.012631,0.056161
-0.89099,-0.015367,0.051362
-0.87721,-0.043341,0.062484
-0.99632,-0.0030367,0.085188
-0.89701,0.0058798,0.074571
-1.0893,0.029435,0.058587
-0.93868,0.02965,0.030664
-0.93716,0.035381,0.055576
-0.98611,0.04653,0.056588
-1.0578,0.036871,0.05829
-0.94145,7.2676e-05,0.024717
-1.0389,0.0042216,0.050286
-0.95754,0.031598,0.037255
-0.95598,0.027033,0.032481
-0.93058,0.034536,0.03417
-0.91823,0.031141,0.035929
-0.95252,-0.006407,0.029383
-0.95644,0.011802,0.032443
-1.0807,0.023764,0.036152
-0.95027,0.051184,0.041074
-1.0033,0.043424,0.05258
-0.92725,0.036476,0.066227
-0.89782,0.034756,0.062266
-0.87922,0.03608,0.069752
-0.89779,0.0025461,0.086314
-0.95043,-0.0068985,0.047686
-0.85633,0.092533,0.068287
-0.75972,0.07038,0.035895
-0.72859,0.054602,0.02125
-0.88918,0.037357,0.006164
-0.75724,0.03837,0.0070419
-0.74314,0.062025,0.029261
-0.70307,0.049055,0.0040656
-0.66027,0.051179,0.0068253
-0.7231,0.039828,0.00072762
-0.66232,0.029854,0.0027701
-0.69409,0.021737,0.024985
-0.65512,-0.0089826,0.034627
-0.77946,-0.051649,0.029213
-0.71441,-0.10339,0.029029
-0.68779,-0.11656,0.020566
-0.72315,-0.18743,0.022928
-0.68163,-0.22181,0.03327
-0.69644,-0.29507,0.066257
-0.58546,-0.29181,0.077454
-0.63308,-0.38129,0.07571
-0.57128,-0.36059,0.056701
-0.59611,-0.49037,0.107
-0.51451,-0.46879,0.1171
-0.5046,-0.54316,0.11827
-0.43561,-0.51332,0.12766
-0.41423,-0.60018,0.15934
-0.3654,-0.6306,0.13508
-0.17618,-0.47625,0.09853
-0.20186,-0.58408,0.10159
-0.25364,-0.70053,0.11443
-0.16682,-0.69873,0.14545
-0.18399,-0.33471,0.08211
-0.24015,-0.40022,0.11571
-0.26229,-0.5724,0.078872
-0.1945,-0.78293,0.11437
-0.14166,-0.83562,0.16154
-0.1293,-0.87418,0.15908
-0.10956,-0.89461,0.15234
-0.12876,-0.93756,0.13289
-0.12653,-0.92609,0.13722
-0.044858,-0.84918,0.14418
-0.048457,-0.87327,0.14221
-0.057268,-0.86406,0.085953
-0.093728,-0.91221,0.094992
-0.048179,-1.0276,0.14946
-0.08176,-1.0153,0.13766
-0.065521,-0.9552,0.11449
-0.040313,-1.1992,0.15164
-0.01057,-1.0791,0.15467
-0.0099362,-1.0387,0.15063
-0.028418,-1.0767,0.18475
-0.017435,-1.0722,0.18425
0.011746,-1.1344,0.15648
0.0007086,-1.0882,0.17445
0.080279,-1.1499,0.17991
0.057609,-1.0912,0.15469
-0.016297,-1.3026,0.2106
-0.0057573,-1.2222,0.18841
0.061046,-1.1084,0.1571
0.072788,-1.158,0.19305
0.0056177,-1.1218,0.17279
-0.035602,-1.2512,0.17299
-0.044358,-1.213,0.16805
-0.016,-1.2311,0.16624
0.031239,-1.238,0.18185
0.085658,-1.1325,0.12864
0.026696,-1.0668,0.13784
0.11146,-1.1182,0.15175
0.026527,-1.1457,0.19866
0.14269,-1.1165,0.20377
0.12986,-1.0608,0.16899
0.11745,-1.0826,0.17217
0.085675,-1.0271,0.14751
0.062442,-1.0372,0.14488
0.060619,-1.111,0.14336
0.077097,-1.1276,0.1159
0.13675,-1.0499,0.09892
0.14847,-1.1715,0.12942
0.18343,-1.1355,0.10595
0.16166,-1.1422,0.12471
0.2181,-1.1771,0.11395
0.17478,-1.1284,0.12747
0.14591,-1.1187,0.14356
0.1582,-1.1549,0.16547
0.1413,-1.0736,0.16522
0.12478,-1.1092,0.1279
0.13768,-1.2456,0.188
0.12729,-1.1772,0.20163
0.13066,-1.1214,0.1677
0.072547,-1.236,0.21353
0.085322,-1.2781,0.19503
0.13356,-1.2748,0.19238
0.10983,-1.1958,0.20665
0.069608,-1.1742,0.21665
0.10385,-1.2657,0.16275
0.15284,-1.2235,0.18082
0.20595,-1.162,0.18367
0.20029,-1.2197,0.17975
0.20735,-1.2103,0.18748
0.21014,-1.1672,0.12743
0.19581,-1.2467,0.17779
0.23099,-1.2373,0.18455
0.21434,-1.2275,0.17278
0.18435,-1.3075,0.17728
0.2142,-1.3313,0.2063
0.20325,-1.3237,0.2342
0.14566,-1.261,0.18318
0.15946,-1.3376,0.18141
0.12394,-1.3055,0.16862
0.14653,-1.2912,0.17403
0.12439,-1.2854,0.1456
0.12749,-1.284,0.15758
0.1525,-1.4193,0.14168
0.1386,-1.2613,0.10758
0.12893,-1.4163,0.16218
0.11172,-1.3466,0.1393
0.14144,-1.3258,0.13487
0.13287,-1.3063,0.16156
0.095297,-1.2959,0.21219
0.079519,-1.2195,0.1315
0.0025737,-1.1872,0.15036
0.051494,-1.2354,0.14612
0.049295,-1.1516,0.11452
0.12773,-1.1862,0.1685
0.11773,-1.1297,0.13727
0.18788,-1.2104,0.17732
0.073412,-1.1677,0.14732
0.070228,-1.0001,0.094206
0.043267,-1.1428,0.12108
0.03035,-0.96017,0.063666
0.00055339,-1.0107,0.065285
0.04021,-0.97083,0.076182
0.052376,-0.93195,0.08811
0.071117,-0.86285,0.086355
0.099551,-0.78398,0.074035
0.13068,-0.84316,0.088945
0.1556,-0.71989,0.03353
0.1619,-0.82978,0.057541
0.12428,-0.74197,0.037282
0.1541,-0.71263,0.047897
0.14526,-0.69304,0.035245
0.17911,-0.70566,0.042554
0.19989,-0.62297,0.050672
0.27349,-0.64911,0.050769
0.22617,-0.5596,0.016971
0.26368,-0.61924,0.055663
0.24527,-0.56088,0.035068
0.27139,-0.55652,0.076729
0.36521,-0.51854,0.026773
0.42917,-0.4892,0.016527
0.46137,-0.43531,0.017251
0.50307,-0.38067,0.01114
0.51473,-0.31129,0.020848
0.51867,-0.1903,-0.025606
0.5783,-0.21186,0.0012552
0.53494,-0.18029,0.010691
0.48903,-0.1271,-0.0030748
